video_id,channel_title,views,likes
mR3-KaWftIo,Refinery29,8421,468
QqbMpE4dPao,Maroon5VEVO,847355,52755
sNSzJiF4sB8,Chance The Rapper,0,1
dE9-DgGYZRU,Meet Arnold,1882349,56964
ypXwioZXUrE,The School of Life,160699,8506
Ty7YYxfFRtA,Proximity,184720,12743
uLxuaQSBNe8,Funny Local News,7088,76
nQwolVLD1MM,Mike Boyd,294384,10128
Uiccgh2GXzs,ChrisFix,742438,29236
3QWQ4gN3j4E,Watch What Happens Live with Andy Cohen,473137,1693
TSxt2_QM4N4,SMTOWN,358661,76288
dDiCuZTjS18,Lukas Graham,89915,5189
ORmSlRu8vvQ,TMZSports,262554,103
gMhysL2A8Qk,Nissan USA,55878,135
Miww9xXEj90,Good Morning America,46519,63
PmG4AYsPHfA,Teen Vogue,1284927,56435
rKOaloQ5rnA,The New York Times,4442,123
1Yt1O-OhAm4,Roll Call,132101,1843
pZUgK5EAOGk,The Late Show with Stephen Colbert,215362,2557
DaNNFSluQOY,Breakfast Club Power 105.1 FM,350998,4830
FN5n87Gj0LM,Nerdwriter1,770604,29356
EtTi9TBRRNo,Brian Tyler Cohen,37730,259
5CZAmbA4SfU,Netflix,159115,4573
1hvdr7RjNRk,TheEllenShow,2070498,36928
e2jMJV6UHWU,Lauv,172394,13303
btSvAjUrBhU,GraceVanderWaalVEVO,232668,26386
hM_kejkWeHU,LewisCapaldiVEVO,40704,4271
KwcfpkTKEF0,Shay Mitchell,80615,5889
Uq0764L5kcY,Miley's Darwin,82309,217
6l5P7jHUcjI,BuzzFeedBlue,856666,13111
tTHMBjyzgEU,The Infographics Show,138331,4803
4kX7iBnoivA,Jeremy Jahns,360825,13395
SqUXhozARl4,ViralHog,65608,144
RbXYadQw1C4,MyHarto,50434,3743
UGUu7qhGh_k,Mashd N Kutcher,44816,2855
efD3nmwF-IM,Malec,557734,18713
qJVOPnfywCk,Jordan Hanz,76525,5848
nj0CoMTpcUs,Nile Wilson,87948,6521
xGzppQWQvq0,DariusRuckerVEVO,13395,884
lg0ldbwZhPQ,Strictly Dumpling,321059,8124
DprHLyvhbSg,Hannah Stocking,2312370,78409
OthEKbkPftk,BonusXP,222252,646
s3WwQkItiUM,Tinder,878924,1
D6oaRAgdslE,LegallyArmedAmerica,681981,4256
UxrTnLgO1YM,Amber Scholl,398911,17946
zhtliiCSYb8,LaurDIY,1325311,55505
M_FP7x322cc,ABC Television Network,31813,474
3e9tJJKBlwM,Mental Floss,76782,1808
Z9svINZiBdU,Christen Dominique,415364,24457
MGuUiaZWyWo,WatchCut Video,1467904,32293
3VVnY86ulA8,iJustine,164801,6599
cVgQV6v_QKY,James Charles,774603,52238
8PDnSzf_TV8,The Verge,589482,8918
yB9pN0H7saA,Guardian Wires,801292,4981
w58C1Vu10Is,jacksfilms,1316980,101402
R00hChXPBE8,WIRED,272377,4681
Ekc7lWx0468,The Illusion contest,46592,15
oh37J6qROrQ,UrAvgConsumer,200036,8396
po5VUW3I8P8,AvE,163669,5043
O8mNanfNNLw,Citron Research,42343,1
SGuUAtJ8yMM,weezer,65478,2374
kZLshuD1gmc,Melodica Men,29819,1372
RyCDmg1JXcQ,GRAN TURISMO TV,69975,2014
thD6TNUoyIk,ANDREW HUANG,345625,10466
hw1RrmlrTtM,The Daily Show with Trevor Noah,3506700,59865
#NAME?,The View,77974,1037
ySon7Ou0vIM,Jukin Media,14353,1
lO9d-AJai8Q,The Academic,1000413,30182
MiZCudqoFAU,CNNMoney,156808,587
ASRxQ6uiVuo,theflippist,1935362,31794
vaAzCXxAoQE,Pittsburgh Dad,115744,2715
iB9YvFfTkuM,ONE Media,127900,345
xwNJA9qCCwo,NBA Conference,47825,209
I1XJEhgJlKQ,FergieVEVO,456932,19939
iKwMtBR68pc,RAW,5576,332
3N5WORQxQUo,clothesencounters,212204,7556
VX9IAt75P28,Good Mythical Morning,1649221,35635
eS8Wkk7APZA,Chris Goossens,61311,25
EbwIKveO4qU,Madelaine Petsch,148840,12885
VHG7mHKwQqA,Norm Macdonald,616517,9161
byA77xkQBEE,Philip DeFranco,1874632,103337
ENskipCo-eQ,영국남자 Korean Englishman,645693,9627
MfbNXanrhGA,USA TODAY,83500,176
8hP6WROycAU,Linkin Park,1911020,165624
kWaJCOyORvI,Screen Junkies,1281630,28516
TTkzAiZ6YV0,Giaco Whatever,61540,2288
Fzz-Pblbvqw,TED-Ed,302361,12581
CK-0c50Si5w,Mayim Bialik,28585,3021
fJiaYnmUw60,Amazon Video,100167,626
tUPR5-igTVY,MarenMorris,1267050,1
rUkHLs9RHP0,Courtelizz1,55279,2637
HIdRXXjIthQ,The Dodo,223614,9803
h9TlaYxoOO8,St. Vincent,342616,8198
LGGi7IVl4Sc,ESPN,37476,302
PUzXPm2CEBU,Vogue,180637,2002
R8NeB10INDo,Oats Studios,540159,21411
8Lv3tW7bWzU,thebrainscoop,23851,1984
X_PZvUM8P_U,GameofThrones,229926,4753
rWKz0ZC_G6U,Jamie Genevieve,94113,4241
QAouuVo-WO0,Carolina Panthers,23614,183
WU_Bbaki3f0,TODAY,59605,813
knhzSEv5Xpk,Katy Perry,0,1
fuVu3elWRXc,Nobel Prize,65134,406
XmnuK7bOcfg,ユカイ工学,12930,13
mFZiH4aEPJc,69 detik,115309,498
gqYZLNMDVJc,Rock & Roll Hall of Fame,754178,4930
4WNHB8vROg4,Kim Roberts,302819,1613
a2VRtAFqb4U,OCDetailing,153415,1729
PNPMEQm_vAI,How To Cake It,744019,26747
Zwq8UlsT1Tw,NARLtv,3640,52
33Z-ix1VLzI,Unbox Therapy,497292,9834
TMy0vJfKvzI,Chubbyemu,733187,12590
3QzUSSKfEeA,OfficialGucciMane,1445599,46752
#NAME?,KTNV Channel 13 Las Vegas,1539430,4225
YqqJFqj5xQQ,Business Insider,16252,82
7GmcH_Lmkvw,Blake Shelton,62826,1406
I5rD1_rxG5c,TP Clips 8,22308,37
AZDiPT4PuHE,Rosanna Pansino,457152,21125
wqcHGWG8MLQ,The Scran Line,37807,2560
ziwI9E9xF4s,Kevin Durant,126534,3137
v0zIWuPHbAY,IISuperwomanII,1326341,91024
0PKthlZtLDo,consumer,531136,5421
H4_o4thCQpY,TRL,86274,1248
rRZp93mMZaI,ShaniaTwainVEVO,20873,620
5mdk5oz6l3w,CNET,8726,114
jmc7aUVKCMA,ColdFusion,264945,12398
HjfN2Phsfng,weatherguru76,12284,30
ScmJvmzDcG0,LastWeekTonight,3774065,72496
aUAQGzkAtQE,XtremeTeamTV,46954,27
XA_jAJ-dWyQ,PsychoSoprano,718813,49746
oEs0BP0i1Ro,Complex,899998,25633
I7TSzpDetTY,Saturday Night Live,27721,2050
fwDZ8uhqJg0,Grand Ole Opry,5389625,31170
D1IBXE2G6zw,Atlantic Records,1802878,71780
fUjicxMPDzs,Legendary,2839775,37111
o6H0OPgg1qA,amc,28663,2093
Z6_0dJkjFAM,Hulu,1312271,5471
TF0TRv7Fw94,Jake Paul,3291878,141657
PpGyVCu2n9g,The Graham Norton Show,546410,5417
oZlJZ0BhXsA,ASMR Darling,643706,41868
kiFDqOYfgYk,The Tonight Show Starring Jimmy Fallon,1760344,43178
0dWj2k4FMM8,Mickey Mouse,341798,6119
KGb5yAdkcFw,Simply Nailogical,778207,48901
VH1RwkrHPvA,Food Wishes,174811,6279
76WkDuiAjeY,Rosanna Pansino,345150,19089
470TG3AdA1A,Amazon Video,491918,981
C1wa2OyP_so,Vox,273339,10137
W4YZIAtS-S0,Safiya Nygaard,1869172,74210
ruTB5jBGXsE,Simon's Cat,341350,13848
_elREWy6f9w,vlogbrothers,338389,13985
J7MYJ8Kxhwc,NFVEVO,653747,43821
dRX0wDNK6S4,KaneBrownVEVO,549738,24063
hVQPVGPAUtc,Huckabee,14274,1
pXFIMdJduvY,Rudy Mancuso,1650832,151908
YLM2gl8RGj0,James Charles,993776,56388
c2BcR39AtxE,iJustine,416911,18385
q68xUVH3qiM,BuzzFeed Celeb,93013,3084
ZFF392vAMN8,MyLifeAsEva,1131977,69162
odhMmAPDc54,Gus Johnson,961835,36234
Q0O_5lVrMfs,Jimmy Kimmel Live,949562,15092
G0cDl-vZKkg,thataylaa,166749,9507
BHMJ0LGZ5fA,Big Ten Network,7554,25
MRNqDbd2rdE,Alabama Crimson Tide on AL.com,4081,85
2qiBTkVRp1U,Grace Helbig,191925,11252
IQisUbBljW0,The Late Late Show with James Corden,553563,9172
txvKrTplOVs,Team Coco,1131669,30878
50JL8DEeeS4,Lin-Manuel Miranda - Topic,114671,4738
RE-far-FvRs,VLOGTOWSKI,197211,10688
7TN09IP5JuI,First We Feast,4496301,182221
JLIAuvpdRTc,Las Vegas Metropolitan Police,22651,1
UXdbCReBTR8,Anwar Jibawi,2651565,98455
S6Mnl6kocLw,NBA Highlights · YouTube,66363,556
N0lsMVNXZJY,BBC News,1393132,4700
lQX0jvVQywQ,SUPERFRUIT,213622,23104
vdUum-zVcZc,Rclbeauty101,800255,34800
hhREiAarjVY,SamSmithWorldVEVO,3271305,154628
NheUm_izr6A,TimandFaithVEVO,114984,2082
Ca3rEOlAfpc,SORTEDfood,95843,3354
PLDJQondOQE,CrazyRussianHacker,1247617,27201
M7XdnYiQKjQ,Walk off the Earth,182251,8544
XLNLPIRS62g,BuzzFeed News,172521,517
HPRQwI5uvBM,thejasminebrand,11091,28
uxI-8GTqDYA,AsapSCIENCE,661825,26961
AzNIUMW_G8M,I Covet Thee,128599,8088
yBt9zuvZxIc,Freestyle Digital Media,292322,1014
Kl-IJigAG8A,Liza Koshy,4481334,337008
rfMJ-DylWBs,CinemaSins,913421,20974
z5Wo-iF6lA8,ExplosmEntertainment,1444064,55491
NMRvbg-denE,ABC News,653512,2101
FqdsYn9TdWQ,Tested,207862,6672
8RQDPwODja4,ToveLoVEVO,501454,20480
rl4ofGm2aNI,Jaclyn Hill,1097836,68710
gMhysL2A8Qk,Nissan USA,160600,264
VzPD009qTN4,Kurzgesagt – In a Nutshell,1754556,103027
AzWiUQEdJOo,Greg and Mitch,162346,4929
qDhbIEuwRRc,ScreenPrism,7805,501
4Sk4n2ggxRI,CBC News,109754,855
bAb8KIhgVAI,This Morning,4250918,51209
0Pz7DnHikLU,Tyler Oakley,191395,18485
7k8PFMQQIxI,Peter Hollens,85728,8863
Ama7Dc1EgLM,CollegeHumor,725411,25889
roiPLImXMoc,Chris and Jack,45919,2497
9fgtEM8-VTI,TIME,99284,420
_4PLKxYZUPc,SuperCarlinBrothers,207360,9854
wHrpTT1-fPg,PinkVEVO,909757,49352
IcYbVguyp6w,PolymomoTea,20320,1451
QqbMpE4dPao,Maroon5VEVO,1149528,60099
4W-pZrhu798,Wendy Williams,300633,5539
ZpVhZ-om7UQ,NFL,59858,276
Miww9xXEj90,Good Morning America,63030,82
mR3-KaWftIo,Refinery29,16077,662
aNlUKzO1ThY,Al Jazeera English,533692,1738
oits7sq4nX0,schmoyoho,126700,8942
SIyW-80e_v4,Chloe Morello,141065,8347
y_h_1uN2RQA,Hunter Hayes,38516,2521
pqSN7lsPs2k,Nukazooka,207391,11611
q1PgzYjpjsE,Amy Macedo,40527,2897
658YZO_CmOk,Full Frontal with Samantha Bee,540938,7338
R1g07RpTPFE,Koenigsegg,2685338,41510
VsXu80J31uc,Life Noggin,419694,15422
H4gFlDn6c0c,SYFY,178831,1132
RSJ2mRqL1cA,Late Night with Seth Meyers,33336,461
Ty7YYxfFRtA,Proximity,257193,14815
CwLGro-dFWg,Charlie Puth,2177310,156180
DeIaemmxMl4,The Mom's View,42857,2349
TSxt2_QM4N4,SMTOWN,408912,79987
6v3BWoddSgk,JennaMarbles,2468747,180225
Km_u51OE3VA,HBO,14739,165
HqHQFm5L6Zc,colinfurze,1112304,30714
CItEtnp3nPY,Sony Pictures Entertainment,321099,538
TH2QRvu97NI,Patricia Bright,351203,16280
FRjPEOPr6pA,CBS This Morning,5907,55
SqUXhozARl4,ViralHog,251758,198
2iObySa91b0,Marques Brownlee,2623531,71183
Uw3eeaFT5Rw,Nyma Tang,38428,3516
0YGoxbeSzLc,Made by Google,2261324,1
btSvAjUrBhU,GraceVanderWaalVEVO,332401,30470
ypXwioZXUrE,The School of Life,183335,9449
dDiCuZTjS18,Lukas Graham,123284,5731
nQwolVLD1MM,Mike Boyd,313336,10446
9eea7_7OBZQ,The Oregonian,482316,1000
Uiccgh2GXzs,ChrisFix,794621,30590
dE9-DgGYZRU,Meet Arnold,1990925,58964
ySon7Ou0vIM,Jukin Media,23428,1
ARSNaSeT9hw,Foil Arms and Hog,170783,6524
3QWQ4gN3j4E,Watch What Happens Live with Andy Cohen,486614,1707
adfcVmu1bmM,Kurt Hugo Schneider,288709,29203
e2jMJV6UHWU,Lauv,266819,17243
PmG4AYsPHfA,Teen Vogue,1532908,64461
ORmSlRu8vvQ,TMZSports,271719,106
pZUgK5EAOGk,The Late Show with Stephen Colbert,237036,2701
DaNNFSluQOY,Breakfast Club Power 105.1 FM,376671,5122
4qxqtwNu7wg,JessieJVEVO,324065,21790
4kX7iBnoivA,Jeremy Jahns,400390,14271
5CZAmbA4SfU,Netflix,217960,5577
ORSMs7lZtdY,CBS Los Angeles,93728,221
FN5n87Gj0LM,Nerdwriter1,800010,30139
hM_kejkWeHU,LewisCapaldiVEVO,63581,5271
1hvdr7RjNRk,TheEllenShow,2306086,39206
nj0CoMTpcUs,Nile Wilson,118616,7584
efD3nmwF-IM,Malec,827778,23314
tTHMBjyzgEU,The Infographics Show,151318,5072
uLxuaQSBNe8,Funny Local News,10399,90
6l5P7jHUcjI,BuzzFeedBlue,906398,13653
qJVOPnfywCk,Jordan Hanz,89138,6500
KwcfpkTKEF0,Shay Mitchell,96117,6650
eoAEp5A-arY,ABC Television Network,18254,683
UGUu7qhGh_k,Mashd N Kutcher,52776,3078
lg0ldbwZhPQ,Strictly Dumpling,344131,8483
DprHLyvhbSg,Hannah Stocking,2652149,84469
RbXYadQw1C4,MyHarto,56230,4049
1Yt1O-OhAm4,Roll Call,134083,1850
D6oaRAgdslE,LegallyArmedAmerica,797000,5086
OthEKbkPftk,BonusXP,265508,669
s3WwQkItiUM,Tinder,1200007,1
yB9pN0H7saA,Guardian Wires,836033,5193
UxrTnLgO1YM,Amber Scholl,428384,18982
rKOaloQ5rnA,The New York Times,6000,139
zhtliiCSYb8,LaurDIY,1427287,57892
Z9svINZiBdU,Christen Dominique,570975,30425
EtTi9TBRRNo,Brian Tyler Cohen,39164,263
LTmx1hfEwWk,DCCCVideo,5355,24
3e9tJJKBlwM,Mental Floss,83613,1919
Zo1pCjsjf6I,PostmodernJukebox,197858,10593
4VgnTrbaQWs,PhoebeRyanVEVO,49266,3805
Uq0764L5kcY,Miley's Darwin,88722,226
SGuUAtJ8yMM,weezer,78000,2568
8PDnSzf_TV8,The Verge,636149,9461
xGzppQWQvq0,DariusRuckerVEVO,21268,1079
oh37J6qROrQ,UrAvgConsumer,212484,8713
w58C1Vu10Is,jacksfilms,1351629,102968
AC83xjb5Njw,RachelPlattenVEVO,124286,6653
po5VUW3I8P8,AvE,177304,5284
hw1RrmlrTtM,The Daily Show with Trevor Noah,3615757,60821
RyCDmg1JXcQ,GRAN TURISMO TV,97642,2240
MGuUiaZWyWo,WatchCut Video,1579099,34272
thD6TNUoyIk,ANDREW HUANG,355600,10725
I1XJEhgJlKQ,FergieVEVO,520111,20918
iB9YvFfTkuM,ONE Media,162186,396
#NAME?,The View,91872,1241
QAouuVo-WO0,Carolina Panthers,23930,184
XswVWE0Jq84,TheShinsVEVO,21826,686
R00hChXPBE8,WIRED,278683,4756
lO9d-AJai8Q,The Academic,1094753,31686
MiZCudqoFAU,CNNMoney,157063,587
iKwMtBR68pc,RAW,6651,371
ASRxQ6uiVuo,theflippist,2037344,32403
kZLshuD1gmc,Melodica Men,35188,1687
Ekc7lWx0468,The Illusion contest,54262,18
xwNJA9qCCwo,NBA Conference,49442,214
vaAzCXxAoQE,Pittsburgh Dad,118569,2745
byA77xkQBEE,Philip DeFranco,1881581,103554
3N5WORQxQUo,clothesencounters,229576,7943
VHG7mHKwQqA,Norm Macdonald,654221,9543
VX9IAt75P28,Good Mythical Morning,1692926,36238
eS8Wkk7APZA,Chris Goossens,63051,27
EbwIKveO4qU,Madelaine Petsch,160728,13667
8hP6WROycAU,Linkin Park,2138733,172373
ENskipCo-eQ,영국남자 Korean Englishman,676586,9928
kKjY7wDxF2w,NikkiPhillippi,23874,1096
O8mNanfNNLw,Citron Research,43946,1
kWaJCOyORvI,Screen Junkies,1347314,29372
MfbNXanrhGA,USA TODAY,83566,176
c5RsAXsZvI8,Clicker Learning Institute for Cats and Kittens,4962,8
rWKz0ZC_G6U,Jamie Genevieve,103887,4482
dsH83p_mfEs,The Royal Butler,57676,144
CK-0c50Si5w,Mayim Bialik,30948,3175
Fzz-Pblbvqw,TED-Ed,319257,13148
HIdRXXjIthQ,The Dodo,269097,10747
knhzSEv5Xpk,Katy Perry,0,1
h9TlaYxoOO8,St. Vincent,390411,8782
r9-DM9uBtVI,Warner Bros. Pictures,8387406,206933
A2cRZL70C0w,Saturday Night Live,2356214,28692
IRdrt8nPyy8,The X-Files,307715,5780
o6H0OPgg1qA,amc,413423,9994
K3U7Z94NHgg,Hulu,74328,858
y4D1KtVetKM,Wengie,4632889,455904
Xa-FV6Oxp1M,AlishaMarie,701627,43212
5NX-U36VDis,Austin Evans,465982,20482
BpT3gx3s0ns,SamSmithWorldVEVO,842365,44489
yDDDJC3AYtA,CollegeHumor,748960,41991
qCH73iQAZS4,UFC ON FOX,152272,1216
vrcG-SckgJk,Fox News,87700,587
vHDtNBh6aHs,Kitchen Nightmares,843971,14613
v-eLrAw-gGc,BuzzFeedVideo,1664009,67452
biKYH7o8j7k,UFC - Ultimate Fighting Championship,210671,1917
D1IBXE2G6zw,Atlantic Records,2237997,83299
cmznoInjg1U,Lady Gaga,59023,5007
fUjicxMPDzs,Legendary,3888876,43022
fwDZ8uhqJg0,Grand Ole Opry,5782976,33881
MRNqDbd2rdE,Alabama Crimson Tide on AL.com,53746,492
oZlJZ0BhXsA,ASMR Darling,999916,54005
TF0TRv7Fw94,Jake Paul,3755660,150069
0dWj2k4FMM8,Mickey Mouse,610380,8803
ge0fLnC_WNc,CNN,119114,568
HPRQwI5uvBM,thejasminebrand,24477,66
kiFDqOYfgYk,The Tonight Show Starring Jimmy Fallon,2248967,51006
PpGyVCu2n9g,The Graham Norton Show,674829,6426
KGb5yAdkcFw,Simply Nailogical,1099546,61195
BHMJ0LGZ5fA,Big Ten Network,46530,208
76WkDuiAjeY,Rosanna Pansino,497788,23605
VH1RwkrHPvA,Food Wishes,242409,7601
C1wa2OyP_so,Vox,378006,12268
470TG3AdA1A,Amazon Video,862747,1642
4MEv1k9aQXA,ABC News,14824,143
q68xUVH3qiM,BuzzFeed Celeb,140492,3923
pXFIMdJduvY,Rudy Mancuso,1972192,163880
W4YZIAtS-S0,Safiya Nygaard,2076056,80042
dRX0wDNK6S4,KaneBrownVEVO,812153,32635
J7MYJ8Kxhwc,NFVEVO,842655,50004
ruTB5jBGXsE,Simon's Cat,446773,16384
_elREWy6f9w,vlogbrothers,405990,15454
jsR0dclw060,Studio C,269201,10301
c2BcR39AtxE,iJustine,528235,20607
ZFF392vAMN8,MyLifeAsEva,1403430,82893
YLM2gl8RGj0,James Charles,1151380,62995
bO-cI25XaAk,The Mighty EROCK,56586,1253
G0cDl-vZKkg,thataylaa,216739,10715
Q0O_5lVrMfs,Jimmy Kimmel Live,1202911,18238
JLIAuvpdRTc,Las Vegas Metropolitan Police,33089,1
2qiBTkVRp1U,Grace Helbig,236718,12838
RXzHRnK8Ta0,NBA Highlights · YouTube,94465,145
odhMmAPDc54,Gus Johnson,1055334,38931
RE-far-FvRs,VLOGTOWSKI,250586,12349
IQisUbBljW0,The Late Late Show with James Corden,640912,10032
txvKrTplOVs,Team Coco,1267297,33134
50JL8DEeeS4,Lin-Manuel Miranda - Topic,127540,5089
FRjPEOPr6pA,CBS This Morning,7198,57
UXdbCReBTR8,Anwar Jibawi,2846933,102882
gMhysL2A8Qk,Nissan USA,187849,292
lQX0jvVQywQ,SUPERFRUIT,246346,24518
KKwmCzoXbtE,BuzzFeed Nifty,31355,1100
vdUum-zVcZc,Rclbeauty101,919023,37965
7TN09IP5JuI,First We Feast,4842696,190716
NheUm_izr6A,TimandFaithVEVO,141358,2587
N0lsMVNXZJY,BBC News,1436614,4742
M7XdnYiQKjQ,Walk off the Earth,209522,9386
9VQh4wJ76Dc,Refinery29,21649,724
PLDJQondOQE,CrazyRussianHacker,1383791,29058
Ca3rEOlAfpc,SORTEDfood,109868,3700
yBt9zuvZxIc,Freestyle Digital Media,344304,1103
qDhbIEuwRRc,ScreenPrism,13373,680
XLNLPIRS62g,BuzzFeed News,185997,544
uxI-8GTqDYA,AsapSCIENCE,698739,28075
Kl-IJigAG8A,Liza Koshy,4749431,350588
adfcVmu1bmM,Kurt Hugo Schneider,429039,37446
rfMJ-DylWBs,CinemaSins,953865,21613
L_vQW3xQEhc,Juliana LePine Sculptures- ENGLISH,205678,2982
z5Wo-iF6lA8,ExplosmEntertainment,1496527,56781
FqdsYn9TdWQ,Tested,245016,7587
8RQDPwODja4,ToveLoVEVO,614266,23464
7k8PFMQQIxI,Peter Hollens,102349,9852
Miww9xXEj90,Good Morning America,67385,88
SqUXhozARl4,ViralHog,531924,344
rl4ofGm2aNI,Jaclyn Hill,1183134,72384
QqbMpE4dPao,Maroon5VEVO,1360736,63953
q1PgzYjpjsE,Amy Macedo,47808,3237
0Pz7DnHikLU,Tyler Oakley,226041,21008
VzPD009qTN4,Kurzgesagt – In a Nutshell,1839652,106561
oits7sq4nX0,schmoyoho,145650,9665
AzWiUQEdJOo,Greg and Mitch,173302,5108
bAb8KIhgVAI,This Morning,4793818,57954
4W-pZrhu798,Wendy Williams,332061,5969
Uw3eeaFT5Rw,Nyma Tang,44286,3908
_4PLKxYZUPc,SuperCarlinBrothers,221006,10275
SIyW-80e_v4,Chloe Morello,155915,9001
y_h_1uN2RQA,Hunter Hayes,51158,2804
Ty7YYxfFRtA,Proximity,297896,16176
CwLGro-dFWg,Charlie Puth,2649954,168015
VsXu80J31uc,Life Noggin,442613,15892
9fgtEM8-VTI,TIME,99713,418
9fgtEM8-VTI,TIME,99713,418
CwLGro-dFWg,Charlie Puth,2650679,168019
roiPLImXMoc,Chris and Jack,50796,2694
wHrpTT1-fPg,PinkVEVO,1131207,53495
pqSN7lsPs2k,Nukazooka,273497,15021
H4gFlDn6c0c,SYFY,237220,1260
658YZO_CmOk,Full Frontal with Samantha Bee,572313,7613
aNlUKzO1ThY,Al Jazeera English,539774,1744
AzNIUMW_G8M,I Covet Thee,165969,9204
DeIaemmxMl4,The Mom's View,48771,2553
Km_u51OE3VA,HBO,18485,187
IcYbVguyp6w,PolymomoTea,26906,1733
6v3BWoddSgk,JennaMarbles,2575442,184853
ZpVhZ-om7UQ,NFL,60482,281
HqHQFm5L6Zc,colinfurze,1158597,31596
btSvAjUrBhU,GraceVanderWaalVEVO,405322,32634
TH2QRvu97NI,Patricia Bright,376146,17122
0YGoxbeSzLc,Made by Google,2280936,1
4An2AF2rWGk,Late Night with Seth Meyers,45388,573
uLxuaQSBNe8,Funny Local News,11322,94
2iObySa91b0,Marques Brownlee,2784216,72959
nQwolVLD1MM,Mike Boyd,322955,10660
e2jMJV6UHWU,Lauv,343729,20121
CItEtnp3nPY,Sony Pictures Entertainment,441946,596
4qxqtwNu7wg,JessieJVEVO,377016,23268
dE9-DgGYZRU,Meet Arnold,2066188,60255
ypXwioZXUrE,The School of Life,200886,10092
efD3nmwF-IM,Malec,1026240,25723
nj0CoMTpcUs,Nile Wilson,134771,8169
9eea7_7OBZQ,The Oregonian,482552,999
Uiccgh2GXzs,ChrisFix,828695,31562
ARSNaSeT9hw,Foil Arms and Hog,189347,7104
PmG4AYsPHfA,Teen Vogue,1682088,69653
pZUgK5EAOGk,The Late Show with Stephen Colbert,247371,2779
TSxt2_QM4N4,SMTOWN,424186,80991
3QWQ4gN3j4E,Watch What Happens Live with Andy Cohen,497924,1717
5CZAmbA4SfU,Netflix,269772,6766
4kX7iBnoivA,Jeremy Jahns,426772,14838
KwcfpkTKEF0,Shay Mitchell,103414,7016
DaNNFSluQOY,Breakfast Club Power 105.1 FM,397121,5368
FN5n87Gj0LM,Nerdwriter1,824384,30854
ORSMs7lZtdY,CBS Los Angeles,94339,221
hM_kejkWeHU,LewisCapaldiVEVO,81921,6025
tTHMBjyzgEU,The Infographics Show,158523,5206
1hvdr7RjNRk,TheEllenShow,2438448,40682
VFM0UqX9MJ8,Amazon Studios,449841,2052
qJVOPnfywCk,Jordan Hanz,98115,6894
SPZFN6VFFow,CBS News,1774982,5223
6l5P7jHUcjI,BuzzFeedBlue,960520,14219
M_FP7x322cc,ABC Television Network,40249,589
dDiCuZTjS18,Lukas Graham,141756,6123
Gv618mscv2I,The Gregory Brothers,9917,528
aircAruvnKk,3Blue1Brown,194566,13535
JSd_rxHXvsU,Ed Gillespie,468,1
Zo1pCjsjf6I,PostmodernJukebox,221160,11257
ySon7Ou0vIM,Jukin Media,30181,1
lg0ldbwZhPQ,Strictly Dumpling,364337,8750
pfQ09sKITss,E! Entertainment,874796,2531
rFaoaCJ1R8o,hackerspaceshop,2877,1
RbXYadQw1C4,MyHarto,59693,4216
DprHLyvhbSg,Hannah Stocking,2889076,88854
AC83xjb5Njw,RachelPlattenVEVO,182275,8040
yB9pN0H7saA,Guardian Wires,849889,5255
D6oaRAgdslE,LegallyArmedAmerica,907723,5806
zhtliiCSYb8,LaurDIY,1499332,59764
1Yt1O-OhAm4,Roll Call,135142,1854
UGUu7qhGh_k,Mashd N Kutcher,60315,3337
Z9svINZiBdU,Christen Dominique,824176,40040
LTmx1hfEwWk,DCCCVideo,5599,26
OthEKbkPftk,BonusXP,299550,686
8bNXD4q5FCE,CBS Miami,18001,53
EtTi9TBRRNo,Brian Tyler Cohen,40122,267
3e9tJJKBlwM,Mental Floss,89730,2020
rKOaloQ5rnA,The New York Times,6832,153
Uq0764L5kcY,Miley's Darwin,92961,233
8PDnSzf_TV8,The Verge,677924,9994
XswVWE0Jq84,TheShinsVEVO,25568,727
w58C1Vu10Is,jacksfilms,1375587,103944
UxrTnLgO1YM,Amber Scholl,452695,19658
RyCDmg1JXcQ,GRAN TURISMO TV,112141,2384
po5VUW3I8P8,AvE,184155,5419
SGuUAtJ8yMM,weezer,87280,2730
I1XJEhgJlKQ,FergieVEVO,570790,21614
hw1RrmlrTtM,The Daily Show with Trevor Noah,3690455,61549
#NAME?,The View,107469,1487
iKwMtBR68pc,RAW,7310,396
#NAME?,MinuteEarth,218853,9184
oh37J6qROrQ,UrAvgConsumer,218241,8859
iB9YvFfTkuM,ONE Media,188899,437
L6KZ6egpKGM,LukeBryanVEVO,144507,4400
s3WwQkItiUM,Tinder,1498309,1
kZLshuD1gmc,Melodica Men,39562,1962
QAouuVo-WO0,Carolina Panthers,24149,185
ASRxQ6uiVuo,theflippist,2110069,32763
MGuUiaZWyWo,WatchCut Video,1672896,36014
TTkzAiZ6YV0,Giaco Whatever,73789,2457
4VgnTrbaQWs,PhoebeRyanVEVO,65350,4517
thD6TNUoyIk,ANDREW HUANG,363558,10982
R00hChXPBE8,WIRED,281779,4781
bpy5Kfdhp8o,CarlyPearceVEVO,3694,162
Q0CbN8sfihY,Star Wars,4732329,244811
q0B8k3UPZNc,CaseyNeistat,1693261,80673
J5b_-TZwQ0I,LastWeekTonight,3210991,104876
r9-DM9uBtVI,Warner Bros. Pictures,13335030,260517
R7y6fm0XTpg,Good Mythical MORE,307608,8397
a5F05Qpi6lM,The View,141376,1164
